Year,City,State,City & State,Month,Date,Total Sales,Total Value,Median Price,Total Listings,Months to Sell All
2002,Fort Worth,Texas,"Fort Worth, TX",August,2002-08-01,683,81785711,97200,3241,5.5
2002,Fort Worth,Texas,"Fort Worth, TX",September,2002-09-01,582,65785590,92500,3286,5.5
2002,Fort Worth,Texas,"Fort Worth, TX",October,2002-10-01,600,67906844,95000,3251,5.4
2002,Fort Worth,Texas,"Fort Worth, TX",November,2002-11-01,569,67990033,92900,3132,5.2
2002,Fort Worth,Texas,"Fort Worth, TX",December,2002-12-01,637,76050589,99700,2926,4.8
2002,Galveston,Texas,"Galveston, TX",January,2002-01-01,33,3016891,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",February,2002-02-01,83,14334964,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",March,2002-03-01,64,8520245,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",April,2002-04-01,93,14473287,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",May,2002-05-01,101,14068610,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",June,2002-06-01,118,18097801,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",July,2002-07-01,89,13493602,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",August,2002-08-01,83,12028099,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",September,2002-09-01,48,7487800,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",October,2002-10-01,65,7817067,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",November,2002-11-01,54,7320200,NA,NA,NA
2002,Galveston,Texas,"Galveston, TX",December,2002-12-01,68,9039836,NA,NA,NA
2002,Garland,Texas,"Garland, TX",January,2002-01-01,165,19318098,105100,746,3.2
2002,Garland,Texas,"Garland, TX",February,2002-02-01,199,21810392,103600,691,2.9
2002,Garland,Texas,"Garland, TX",March,2002-03-01,249,28743809,105600,736,3.1
2002,Garland,Texas,"Garland, TX",April,2002-04-01,243,27695434,107100,765,3.2
2002,Garland,Texas,"Garland, TX",May,2002-05-01,239,27296475,106900,803,3.4
2002,Garland,Texas,"Garland, TX",June,2002-06-01,235,28199140,108500,895,3.9
2002,Garland,Texas,"Garland, TX",July,2002-07-01,283,34447574,111300,972,4.2
2002,Garland,Texas,"Garland, TX",August,2002-08-01,259,32760406,113700,1011,4.4
2002,Garland,Texas,"Garland, TX",September,2002-09-01,238,29862554,112500,1028,4.5
2002,Garland,Texas,"Garland, TX",October,2002-10-01,224,26968544,110600,1021,4.4
2002,Garland,Texas,"Garland, TX",November,2002-11-01,215,26031424,111200,1013,4.4
2002,Garland,Texas,"Garland, TX",December,2002-12-01,187,22302022,109800,978,4.3
2002,Harlingen,Texas,"Harlingen, TX",January,2002-01-01,45,3240000,65000,1008,36.9
2002,Harlingen,Texas,"Harlingen, TX",February,2002-02-01,NA,NA,NA,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",March,2002-03-01,29,2195000,68300,1055,34.7
2002,Harlingen,Texas,"Harlingen, TX",April,2002-04-01,NA,NA,NA,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",May,2002-05-01,32,3475000,77500,1180,37.5
2002,Harlingen,Texas,"Harlingen, TX",June,2002-06-01,52,4865000,84000,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",July,2002-07-01,31,2635000,67000,1167,34.4
2002,Harlingen,Texas,"Harlingen, TX",August,2002-08-01,NA,NA,NA,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",September,2002-09-01,NA,NA,NA,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",October,2002-10-01,NA,NA,NA,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",November,2002-11-01,NA,NA,NA,NA,NA
2002,Harlingen,Texas,"Harlingen, TX",December,2002-12-01,NA,NA,NA,NA,NA
2002,Houston,Texas,"Houston, TX",January,2002-01-01,3431,510956444,119300,20898,4.6
2002,Houston,Texas,"Houston, TX",February,2002-02-01,3873,611515214,124900,21140,4.6
2002,Houston,Texas,"Houston, TX",March,2002-03-01,4629,774677516,127600,21594,4.7
2002,Houston,Texas,"Houston, TX",April,2002-04-01,5048,847671964,128100,22543,4.9
2002,Houston,Texas,"Houston, TX",May,2002-05-01,5649,955681791,130200,23439,5.1
2002,Houston,Texas,"Houston, TX",June,2002-06-01,5464,958205193,133300,24637,5.3
2002,Houston,Texas,"Houston, TX",July,2002-07-01,5616,966135006,132000,25643,5.5
2002,Houston,Texas,"Houston, TX",August,2002-08-01,5245,875626270,130900,26281,5.7
2002,Houston,Texas,"Houston, TX",September,2002-09-01,4517,760325539,131100,26508,5.7
2002,Houston,Texas,"Houston, TX",October,2002-10-01,4498,737965003,127100,26838,5.7
2002,Houston,Texas,"Houston, TX",November,2002-11-01,3867,638104662,130400,26519,5.7
2002,Houston,Texas,"Houston, TX",December,2002-12-01,4726,849532065,136600,25537,5.4
2002,Irving,Texas,"Irving, TX",January,2002-01-01,77,9975399,107100,382,3.5
2002,Irving,Texas,"Irving, TX",February,2002-02-01,81,10816607,110000,430,4
2002,Irving,Texas,"Irving, TX",March,2002-03-01,104,13567458,109300,426,4
2002,Irving,Texas,"Irving, TX",April,2002-04-01,111,15970050,112400,427,4
2002,Irving,Texas,"Irving, TX",May,2002-05-01,128,16672050,109200,468,4.4
2002,Irving,Texas,"Irving, TX",June,2002-06-01,100,16375285,120000,479,4.7
2002,Irving,Texas,"Irving, TX",July,2002-07-01,137,18935265,113400,510,4.9
2002,Irving,Texas,"Irving, TX",August,2002-08-01,104,13543127,113900,498,4.8
2002,Irving,Texas,"Irving, TX",September,2002-09-01,105,15014765,110300,512,4.9
2002,Irving,Texas,"Irving, TX",October,2002-10-01,86,12258161,111900,516,5
2002,Irving,Texas,"Irving, TX",November,2002-11-01,73,10538784,116700,525,5.2
2002,Irving,Texas,"Irving, TX",December,2002-12-01,92,12015504,108200,493,4.9
2002,Kerrville,Texas,"Kerrville, TX",January,2002-01-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",February,2002-02-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",March,2002-03-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",April,2002-04-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",May,2002-05-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",June,2002-06-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",July,2002-07-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",August,2002-08-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",September,2002-09-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",October,2002-10-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",November,2002-11-01,NA,NA,NA,NA,NA
2002,Kerrville,Texas,"Kerrville, TX",December,2002-12-01,NA,NA,NA,NA,NA
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",January,2002-01-01,164,13465000,76200,1014,5.7
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",February,2002-02-01,139,11705000,75200,1077,6.1
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",March,2002-03-01,177,15630000,80600,1165,6.6
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",April,2002-04-01,182,15945000,77600,1169,6.6
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",May,2002-05-01,164,15475000,83500,1280,7.4
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",June,2002-06-01,197,18095000,82700,1301,7.6
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",July,2002-07-01,235,22475000,87400,1247,7.2
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",August,2002-08-01,216,19675000,82800,1240,7.1
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",September,2002-09-01,163,15965000,86400,1291,7.3
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",October,2002-10-01,166,14520000,77400,1387,7.8
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",November,2002-11-01,174,15985000,86600,1416,7.9
2002,Killeen-Fort Hood,Texas,"Killeen-Fort Hood, TX",December,2002-12-01,152,14285000,87400,1452,8.2
2002,Laredo,Texas,"Laredo, TX",January,2002-01-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",February,2002-02-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",March,2002-03-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",April,2002-04-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",May,2002-05-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",June,2002-06-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",July,2002-07-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",August,2002-08-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",September,2002-09-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",October,2002-10-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",November,2002-11-01,NA,NA,NA,NA,NA
2002,Laredo,Texas,"Laredo, TX",December,2002-12-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",January,2002-01-01,110,11865000,93300,943,6
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",February,2002-02-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",March,2002-03-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",April,2002-04-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",May,2002-05-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",June,2002-06-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",July,2002-07-01,174,17645000,86000,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",August,2002-08-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",September,2002-09-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",October,2002-10-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",November,2002-11-01,NA,NA,NA,NA,NA
2002,Longview-Marshall,Texas,"Longview-Marshall, TX",December,2002-12-01,150,14415000,87000,NA,NA
2002,Lubbock,Texas,"Lubbock, TX",January,2002-01-01,154,15760000,81300,753,3.4
2002,Lubbock,Texas,"Lubbock, TX",February,2002-02-01,218,21065000,80000,700,3.1
2002,Lubbock,Texas,"Lubbock, TX",March,2002-03-01,238,24215000,80500,681,3.1
2002,Lubbock,Texas,"Lubbock, TX",April,2002-04-01,252,26790000,88500,643,2.8
2002,Lubbock,Texas,"Lubbock, TX",May,2002-05-01,330,35645000,88400,598,2.6
2002,Lubbock,Texas,"Lubbock, TX",June,2002-06-01,263,30800000,91600,639,2.8
2002,Lubbock,Texas,"Lubbock, TX",July,2002-07-01,271,30305000,89500,655,2.8
2002,Lubbock,Texas,"Lubbock, TX",August,2002-08-01,297,34355000,92200,687,2.9
2002,Lubbock,Texas,"Lubbock, TX",September,2002-09-01,219,25090000,92400,718,3
2002,Lubbock,Texas,"Lubbock, TX",October,2002-10-01,221,24685000,88900,750,3.2
2002,Lubbock,Texas,"Lubbock, TX",November,2002-11-01,186,20615000,85700,753,3.2
2002,Lubbock,Texas,"Lubbock, TX",December,2002-12-01,244,30370000,92100,697,2.9
2002,Lufkin,Texas,"Lufkin, TX",January,2002-01-01,46,4220000,74000,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",February,2002-02-01,39,3315000,69200,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",March,2002-03-01,64,6410000,77000,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",April,2002-04-01,51,4610000,85800,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",May,2002-05-01,67,6660000,83000,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",June,2002-06-01,57,5840000,86900,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",July,2002-07-01,71,7085000,81200,370,7.3
2002,Lufkin,Texas,"Lufkin, TX",August,2002-08-01,69,7135000,79600,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",September,2002-09-01,47,4600000,81200,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",October,2002-10-01,65,5695000,75000,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",November,2002-11-01,50,5525000,85000,NA,NA
2002,Lufkin,Texas,"Lufkin, TX",December,2002-12-01,70,6620000,81200,NA,NA
2002,McAllen,Texas,"McAllen, TX",January,2002-01-01,105,10940000,84600,NA,NA
2002,McAllen,Texas,"McAllen, TX",February,2002-02-01,118,10990000,85000,NA,NA
2002,McAllen,Texas,"McAllen, TX",March,2002-03-01,117,12755000,89000,NA,NA
2002,McAllen,Texas,"McAllen, TX",April,2002-04-01,124,14285000,88000,NA,NA
2002,McAllen,Texas,"McAllen, TX",May,2002-05-01,139,14760000,87800,NA,NA
2002,McAllen,Texas,"McAllen, TX",June,2002-06-01,160,18520000,88100,NA,NA
2002,McAllen,Texas,"McAllen, TX",July,2002-07-01,119,13635000,92500,NA,NA
2002,McAllen,Texas,"McAllen, TX",August,2002-08-01,185,19720000,89300,1263,9.6
2002,McAllen,Texas,"McAllen, TX",September,2002-09-01,126,13370000,87900,1300,9.8
2002,McAllen,Texas,"McAllen, TX",October,2002-10-01,138,16070000,88500,NA,NA
2002,McAllen,Texas,"McAllen, TX",November,2002-11-01,129,13280000,81700,NA,NA
2002,McAllen,Texas,"McAllen, TX",December,2002-12-01,155,16195000,90000,1267,9.4
2002,Midland,Texas,"Midland, TX",January,2002-01-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",February,2002-02-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",March,2002-03-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",April,2002-04-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",May,2002-05-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",June,2002-06-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",July,2002-07-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",August,2002-08-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",September,2002-09-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",October,2002-10-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",November,2002-11-01,NA,NA,NA,NA,NA
2002,Midland,Texas,"Midland, TX",December,2002-12-01,NA,NA,NA,NA,NA
2002,Montgomery County,Texas,"Montgomery County, TX",January,2002-01-01,265,43545301,131900,2725,7.1
2002,Montgomery County,Texas,"Montgomery County, TX",February,2002-02-01,303,50489522,141200,2874,7.5
2002,Montgomery County,Texas,"Montgomery County, TX",March,2002-03-01,368,67134214,138700,2967,7.7
2002,Montgomery County,Texas,"Montgomery County, TX",April,2002-04-01,440,80417126,139100,3084,7.9
2002,Montgomery County,Texas,"Montgomery County, TX",May,2002-05-01,497,92387158,141300,3158,8
2002,Montgomery County,Texas,"Montgomery County, TX",June,2002-06-01,476,84662993,146700,3347,8.5
2002,Montgomery County,Texas,"Montgomery County, TX",July,2002-07-01,520,94850613,141600,3376,8.5
2002,Montgomery County,Texas,"Montgomery County, TX",August,2002-08-01,493,91372576,137400,3429,8.7
2002,Montgomery County,Texas,"Montgomery County, TX",September,2002-09-01,427,76447043,140800,3343,8.3
2002,Montgomery County,Texas,"Montgomery County, TX",October,2002-10-01,390,74236993,135300,3401,8.3
2002,Montgomery County,Texas,"Montgomery County, TX",November,2002-11-01,306,53267782,138700,3386,8.3
2002,Montgomery County,Texas,"Montgomery County, TX",December,2002-12-01,380,66136351,140000,3268,8.1
2002,Nacogdoches,Texas,"Nacogdoches, TX",January,2002-01-01,21,1985000,65000,66,2
2002,Nacogdoches,Texas,"Nacogdoches, TX",February,2002-02-01,25,2660000,97000,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",March,2002-03-01,27,2735000,86200,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",April,2002-04-01,30,3430000,110000,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",May,2002-05-01,44,4890000,92500,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",June,2002-06-01,42,4240000,90000,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",July,2002-07-01,40,5005000,106700,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",August,2002-08-01,42,4650000,100000,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",September,2002-09-01,31,3295000,97500,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",October,2002-10-01,32,3020000,83300,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",November,2002-11-01,20,1375000,60000,NA,NA
2002,Nacogdoches,Texas,"Nacogdoches, TX",December,2002-12-01,35,3370000,91000,NA,NA
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",January,2002-01-01,466,83738453,142600,2762,4.3
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",February,2002-02-01,519,93597150,139900,2813,4.4
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",March,2002-03-01,647,122782804,148900,2927,4.7
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",April,2002-04-01,663,117842929,140900,3074,4.9
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",May,2002-05-01,755,145227937,151800,3186,5.1
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",June,2002-06-01,744,144690646,154800,3213,5.1
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",July,2002-07-01,859,174156030,162400,3320,5.3
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",August,2002-08-01,732,142597174,155200,3389,5.4
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",September,2002-09-01,601,98658541,142000,3516,5.6
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",October,2002-10-01,618,114560978,146700,3496,5.5
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",November,2002-11-01,563,98944810,144200,3343,5.2
2002,NE Tarrant County,Texas,"NE Tarrant County, TX",December,2002-12-01,714,133861407,151600,3088,4.7
2002,Odessa,Texas,"Odessa, TX",January,2002-01-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",February,2002-02-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",March,2002-03-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",April,2002-04-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",May,2002-05-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",June,2002-06-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",July,2002-07-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",August,2002-08-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",September,2002-09-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",October,2002-10-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",November,2002-11-01,NA,NA,NA,NA,NA
2002,Odessa,Texas,"Odessa, TX",December,2002-12-01,NA,NA,NA,NA,NA
2002,Paris,Texas,"Paris, TX",January,2002-01-01,40,4060000,80000,348,9.4
2002,Paris,Texas,"Paris, TX",February,2002-02-01,30,2520000,76200,255,6.8
2002,Paris,Texas,"Paris, TX",March,2002-03-01,32,3470000,80000,353,9.6
2002,Paris,Texas,"Paris, TX",April,2002-04-01,43,3905000,79400,332,9.1
2002,Paris,Texas,"Paris, TX",May,2002-05-01,50,3820000,66200,337,9.1
2002,Paris,Texas,"Paris, TX",June,2002-06-01,49,4280000,72500,327,8.7
2002,Paris,Texas,"Paris, TX",July,2002-07-01,35,3195000,78300,328,8.8
2002,Paris,Texas,"Paris, TX",August,2002-08-01,41,2970000,72500,367,9.8
2002,Paris,Texas,"Paris, TX",September,2002-09-01,33,2590000,68100,391,10.7
2002,Paris,Texas,"Paris, TX",October,2002-10-01,30,2740000,77500,392,10.8
2002,Paris,Texas,"Paris, TX",November,2002-11-01,28,1565000,58300,370,10.3
2002,Paris,Texas,"Paris, TX",December,2002-12-01,32,2420000,55000,365,9.9
2002,Port Arthur,Texas,"Port Arthur, TX",January,2002-01-01,44,3585000,70000,386,6.7
2002,Port Arthur,Texas,"Port Arthur, TX",February,2002-02-01,61,5160000,65500,355,6.1
2002,Port Arthur,Texas,"Port Arthur, TX",March,2002-03-01,63,4195000,55000,365,6.2
2002,Port Arthur,Texas,"Port Arthur, TX",April,2002-04-01,77,6435000,66500,378,6.3
2002,Port Arthur,Texas,"Port Arthur, TX",May,2002-05-01,75,5605000,65900,410,6.6
2002,Port Arthur,Texas,"Port Arthur, TX",June,2002-06-01,65,5200000,65800,415,6.6
2002,Port Arthur,Texas,"Port Arthur, TX",July,2002-07-01,68,6100000,78000,396,6.3
2002,Port Arthur,Texas,"Port Arthur, TX",August,2002-08-01,66,5175000,68600,379,6.1
2002,Port Arthur,Texas,"Port Arthur, TX",September,2002-09-01,66,6055000,78600,355,5.6
2002,Port Arthur,Texas,"Port Arthur, TX",October,2002-10-01,64,5495000,75500,380,6
2002,Port Arthur,Texas,"Port Arthur, TX",November,2002-11-01,53,3850000,61200,362,5.8
2002,Port Arthur,Texas,"Port Arthur, TX",December,2002-12-01,58,5095000,70000,346,5.5
2002,San Angelo,Texas,"San Angelo, TX",January,2002-01-01,66,5555000,75000,567,5.6
2002,San Angelo,Texas,"San Angelo, TX",February,2002-02-01,83,6695000,73400,550,5.4
2002,San Angelo,Texas,"San Angelo, TX",March,2002-03-01,90,7555000,78200,530,5.4
2002,San Angelo,Texas,"San Angelo, TX",April,2002-04-01,107,8455000,73200,543,5.6
2002,San Angelo,Texas,"San Angelo, TX",May,2002-05-01,117,9355000,71700,558,5.6
2002,San Angelo,Texas,"San Angelo, TX",June,2002-06-01,102,9235000,73800,567,5.8
2002,San Angelo,Texas,"San Angelo, TX",July,2002-07-01,109,9695000,81800,543,5.6
2002,San Angelo,Texas,"San Angelo, TX",August,2002-08-01,124,11975000,85000,528,5.4
2002,San Angelo,Texas,"San Angelo, TX",September,2002-09-01,97,8095000,78500,535,5.4
2002,San Angelo,Texas,"San Angelo, TX",October,2002-10-01,100,9290000,80000,513,5.1
2002,San Angelo,Texas,"San Angelo, TX",November,2002-11-01,88,7845000,80000,492,5
2002,San Angelo,Texas,"San Angelo, TX",December,2002-12-01,105,10295000,81700,467,4.7
2002,San Antonio,Texas,"San Antonio, TX",January,2002-01-01,884,107359952,100500,6616,4.9
2002,San Antonio,Texas,"San Antonio, TX",February,2002-02-01,1096,139391844,104000,6787,5
2002,San Antonio,Texas,"San Antonio, TX",March,2002-03-01,1327,171773437,100400,6959,5.2
2002,San Antonio,Texas,"San Antonio, TX",April,2002-04-01,1339,170085516,102100,7049,5.3
2002,San Antonio,Texas,"San Antonio, TX",May,2002-05-01,1651,220873783,108700,7080,5.3
2002,San Antonio,Texas,"San Antonio, TX",June,2002-06-01,1496,204189254,112700,7237,5.5
2002,San Antonio,Texas,"San Antonio, TX",July,2002-07-01,1552,207497163,111000,7265,5.6
2002,San Antonio,Texas,"San Antonio, TX",August,2002-08-01,1577,201741215,103200,7243,5.6
2002,San Antonio,Texas,"San Antonio, TX",September,2002-09-01,1308,167698544,105600,7290,5.5
2002,San Antonio,Texas,"San Antonio, TX",October,2002-10-01,1320,175532446,107800,7272,5.5
2002,San Antonio,Texas,"San Antonio, TX",November,2002-11-01,1148,154316196,106700,7167,5.4
